Name,Time Played,Class,Light,Kills,Deaths,KDR,KDA,Grenade,Melee,Super,Completed
Deeonn_,330296,Warlock,1562,236.0,7.0,33.714285714285715,39.57142857142857,41.0,10.0,7.0,1.0
Pupkii_,226028,Titan,1583,183.0,7.0,26.142857142857142,37.714285714285715,21.0,5.0,1.0,1.0
END GROUP + 10349139076
iPWNswiss,426635,Hunter,1571,357.0,9.0,39.666666666666664,53.44444444444444,40.0,54.0,0.0,1.0
Kapplamo,131302,Titan,1561,291.0,7.0,41.57142857142857,65.71428571428571,43.0,0.0,1.0,1.0
Kid,179558,Titan,1562,343.0,9.0,38.111111111111114,57.111111111111114,12.0,7.0,1.0,1.0
Lumi,234118,Titan,1563,582.0,10.0,58.2,75.1,80.0,2.0,2.0,1.0
Icarus,294905,Warlock,1554,280.0,13.0,21.53846153846154,31.76923076923077,102.0,11.0,0.0,1.0
OdinTheOperator,128821,Titan,1556,300.0,8.0,37.5,54.125,41.0,2.0,4.0,1.0
END GROUP + 10349143497
hang,133899,Warlock,1569,1801.0,39.0,46.17948717948718,54.03846153846154,53.0,22.0,16.0,1.0
一位不知名的舰长,213377,Titan,1547,63.0,3.0,21.0,28.5,15.0,12.0,1.0,1.0
9icv,170414,Titan,1561,440.0,42.0,10.476190476190476,16.36904761904762,103.0,70.0,0.0,1.0
守誓碟子毒皮燕子,304681,Warlock,1566,1009.0,32.0,31.53125,44.046875,407.0,115.0,1.0,1.0
小明,326187,Titan,1569,2031.0,36.0,56.416666666666664,62.75,154.0,192.0,4.0,1.0
JoJo,100568,Hunter,1546,211.0,35.0,6.0285714285714285,11.8,28.0,6.0,0.0,0.0
That.Cat,61907,Hunter,1559,888.0,43.0,20.651162790697676,30.127906976744185,107.0,53.0,0.0,1.0
END GROUP + 10349147081
RelativeF0X,138544,Warlock,1561,295.0,8.0,36.875,50.0625,10.0,14.0,0.0,1.0
Jen,245609,Hunter,1565,224.0,7.0,32.0,47.07142857142857,50.0,7.0,0.0,1.0
Gue Pequeno Aureo,182353,Warlock,1564,498.0,7.0,71.14285714285714,90.92857142857143,157.0,10.0,0.0,1.0
WaretaGarasu,321118,Warlock,1563,322.0,5.0,64.4,86.7,46.0,0.0,0.0,1.0
HyZe Harbor,53913,Titan,1561,408.0,7.0,58.285714285714285,78.57142857142857,19.0,3.0,0.0,1.0
Rowler,61481,Hunter,1565,259.0,6.0,43.166666666666664,59.916666666666664,27.0,3.0,0.0,1.0
END GROUP + 10349146561
SoldiersOfHeaven,762863,Titan,1574,387.0,37.0,10.45945945945946,15.324324324324325,16.0,5.0,0.0,1.0
EPR-Tsuyuko,342086,Hunter,1547,551.0,20.0,27.55,39.15,75.0,12.0,0.0,0.0
Andreas4thewin,370286,Hunter,1569,1610.0,31.0,51.935483870967744,68.16129032258064,28.0,0.0,27.0,1.0
iKAYYHD,338271,Titan,1571,838.0,24.0,34.916666666666664,45.270833333333336,34.0,27.0,1.0,1.0
Noahstn,335375,Hunter,1564,639.0,26.0,24.576923076923077,34.11538461538461,83.0,9.0,17.0,1.0
GaIIy_G,324821,Warlock,1563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Babidoo81,55329,Warlock,1561,857.0,29.0,29.551724137931036,36.87931034482759,92.0,35.0,33.0,1.0
GaIIy_G,324821,Titan,1536,316.0,3.0,105.33333333333333,122.66666666666667,29.0,33.0,0.0,1.0
END GROUP + 10349138957
如果有一天,290655,Titan,1566,679.0,26.0,26.115384615384617,29.26923076923077,25.0,0.0,0.0,1.0
高素质Van家,301601,Titan,1567,408.0,27.0,15.11111111111111,19.11111111111111,98.0,9.0,0.0,1.0
TiMiyoyo,230755,Titan,1560,497.0,29.0,17.137931034482758,24.586206896551722,42.0,9.0,3.0,1.0
可乐,290434,Titan,1584,259.0,26.0,9.961538461538462,15.442307692307692,41.0,28.0,5.0,1.0
没有遗憾,170378,Warlock,1580,256.0,27.0,9.481481481481481,14.166666666666666,24.0,20.0,5.0,1.0
不是ck呀,136670,Titan,1562,1468.0,26.0,56.46153846153846,61.38461538461539,30.0,7.0,1.0,1.0
END GROUP + 10349123620
Thiccturtle,217749,Titan,1562,94.0,1.0,94.0,129.0,20.0,15.0,0.0,1.0
Kim Jong Goon,189639,Hunter,1552,56.0,1.0,56.0,75.5,6.0,2.0,0.0,1.0
ElderJL,121578,Warlock,1559,175.0,0.0,175.0,207.5,91.0,17.0,0.0,1.0
Lord Avitus,112784,Hunter,1559,93.0,1.0,93.0,134.5,7.0,3.0,0.0,1.0
Reigh-,162451,Titan,1565,82.0,1.0,82.0,111.0,6.0,3.0,1.0,1.0
Sir M. Longwood,130727,Warlock,1562,109.0,0.0,109.0,148.5,38.0,3.0,0.0,1.0
END GROUP + 10349147515
bluish_bowl2,547128,Warlock,1530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AcePhoenix21,371596,Warlock,1559,704.0,92.0,7.6521739130434785,11.070652173913043,261.0,166.0,6.0,1.0
AcidAnarchy,203013,Hunter,1561,1864.0,98.0,19.020408163265305,26.448979591836736,258.0,156.0,72.0,0.0
Althaeerv,282354,Warlock,1559,2608.0,90.0,28.977777777777778,37.92777777777778,279.0,95.0,44.0,0.0
StayFrosto,192586,Hunter,1563,4054.0,202.0,20.06930693069307,26.59158415841584,163.0,25.0,58.0,1.0
ChaoticSkillz22,235183,Warlock,1542,1572.0,46.0,34.17391304347826,42.46739130434783,320.0,115.0,17.0,1.0
MrPjReds,150932,Hunter,1559,1457.0,43.0,33.883720930232556,45.81395348837209,77.0,78.0,5.0,0.0
BayTLM,309983,Warlock,1562,8667.0,124.0,69.89516129032258,80.27822580645162,3438.0,478.0,2.0,1.0
RedX,106191,Hunter,1540,1513.0,44.0,34.38636363636363,43.31818181818182,199.0,34.0,14.0,0.0
Drin,195778,Warlock,1559,1587.0,42.0,37.785714285714285,46.726190476190474,392.0,116.0,3.0,0.0
SpazMatizm06,193541,Titan,1560,950.0,127.0,7.480314960629921,10.255905511811024,192.0,72.0,9.0,0.0
mattiluchan,112122,Titan,1556,666.0,30.0,22.2,33.483333333333334,77.0,32.0,17.0,0.0
President_Thicc,148718,Titan,1560,3375.0,112.0,30.133928571428573,40.611607142857146,77.0,55.0,9.0,1.0
Drifter™,79497,Titan,1562,1012.0,60.0,16.866666666666667,26.375,89.0,6.0,9.0,1.0
cajungreg#5230,105940,Hunter,1550,1428.0,134.0,10.656716417910447,14.652985074626866,268.0,80.0,127.0,0.0
l wolffe I,77949,Warlock,1558,630.0,53.0,11.88679245283019,16.82075471698113,82.0,5.0,7.0,0.0
END GROUP + 10349156651
ItsKirby01,528892,Warlock,1564,73.0,1.0,73.0,93.0,27.0,5.0,0.0,1.0
ixNuka,923683,Titan,1566,41.0,1.0,41.0,70.5,1.0,11.0,0.0,1.0
Squidni18,208931,Warlock,1576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Squidni18,208931,Titan,1564,58.0,0.0,58.0,85.5,4.0,11.0,0.0,1.0
BlackSunshine786,333602,Titan,1566,33.0,2.0,16.5,30.0,1.0,0.0,0.0,1.0
xoShiny,513050,Hunter,1591,280.0,1.0,280.0,301.0,4.0,0.0,0.0,1.0
NotCryptid,300291,Warlock,1560,72.0,2.0,36.0,54.0,11.0,6.0,0.0,1.0
END GROUP + 10349149550
firas_1998426,66479,Titan,1545,416.0,36.0,11.555555555555555,16.09722222222222,66.0,17.0,0.0,1.0
Mickiegoeshard,48565,Warlock,1562,518.0,37.0,14.0,22.06756756756757,65.0,51.0,0.0,1.0
Zoro,87613,Titan,1560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blackstar,178134,Hunter,1566,2037.0,40.0,50.925,62.8375,164.0,34.0,2.0,1.0
Euqra,154744,Hunter,1568,1785.0,31.0,57.58064516129032,72.14516129032258,150.0,24.0,2.0,1.0
Nosiisjuh,85818,Titan,1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UginePudowski,159102,Titan,1565,318.0,36.0,8.833333333333334,14.86111111111111,21.0,6.0,1.0,1.0
Multiplex5,72484,Warlock,1553,1829.0,41.0,44.609756097560975,54.41463414634146,465.0,202.0,7.0,1.0
END GROUP + 10349156758
phaet,1092281,Hunter,1570,127.0,14.0,9.071428571428571,12.107142857142858,23.0,0.0,0.0,1.0
Smyur,275812,Hunter,1561,87.0,8.0,10.875,13.5625,49.0,8.0,1.0,1.0
Trex soI,363587,Hunter,1573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Xeption34,309484,Warlock,1569,518.0,12.0,43.166666666666664,53.333333333333336,185.0,15.0,0.0,1.0
Freebird1899,211433,Hunter,1572,284.0,9.0,31.555555555555557,44.55555555555556,3.0,6.0,0.0,1.0
ralphuey,931760,Warlock,1572,319.0,9.0,35.44444444444444,41.44444444444444,54.0,8.0,0.0,1.0
Cursed,212054,Warlock,1536,632.0,6.0,105.33333333333333,117.33333333333333,40.0,7.0,2.0,1.0
END GROUP + 10349150881
CyberattackYT,110981,Titan,1551,1523.0,107.0,14.233644859813085,19.901869158878505,95.0,105.0,69.0,1.0
ElectroGh0st765,90116,Warlock,1545,713.0,27.0,26.40740740740741,31.77777777777778,23.0,13.0,53.0,0.0
IzzyGumdr0p,114815,Warlock,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Platabush,228640,Titan,1560,2303.0,112.0,20.5625,25.446428571428573,274.0,18.0,41.0,1.0
Destined AE,80812,Hunter,1549,1271.0,64.0,19.859375,29.359375,98.0,62.0,61.0,0.0
21 Saintly Shivs,343450,Hunter,1547,653.0,41.0,15.926829268292684,25.79268292682927,109.0,1.0,0.0,1.0
TinCan2627,168136,Titan,1559,2360.0,134.0,17.611940298507463,23.675373134328357,275.0,58.0,116.0,1.0
Big Dumb Dummyhead,521191,Warlock,1557,3465.0,113.0,30.663716814159294,39.442477876106196,1497.0,149.0,31.0,1.0
Iris,192229,Hunter,1537,48.0,7.0,6.857142857142857,10.571428571428571,12.0,0.0,0.0,0.0
CaramelWizz,99584,Warlock,1547,3562.0,111.0,32.090090090090094,41.71621621621622,512.0,206.0,120.0,1.0
ツ,87104,Hunter,1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
END GROUP + 10349154625
党和人民,161611,Hunter,1528,45.0,1.0,45.0,64.5,2.0,2.0,1.0,1.0
浮生未歇xq,99769,Titan,1552,116.0,2.0,58.0,70.75,10.0,5.0,0.0,1.0
ET940,188976,Hunter,1544,26.0,3.0,8.666666666666666,10.666666666666666,12.0,2.0,0.0,1.0
11111,106591,Titan,1564,273.0,1.0,273.0,295.0,6.0,2.0,0.0,1.0
木木木林,251376,Titan,1574,37.0,1.0,37.0,58.0,8.0,8.0,0.0,1.0
I Really Want 2 Stay At Ur House,120821,Hunter,1554,121.0,2.0,60.5,80.75,2.0,0.0,2.0,1.0
END GROUP + 10349138087
Nasca,180349,Titan,1560,48.0,5.0,9.6,14.3,16.0,0.0,0.0,1.0
生無可恋,261180,Titan,1550,45.0,4.0,11.25,18.25,4.0,3.0,0.0,1.0
徐さん,253965,Warlock,1562,202.0,6.0,33.666666666666664,42.833333333333336,57.0,4.0,7.0,1.0
巴薩卡41254,322715,Titan,1555,210.0,5.0,42.0,48.9,22.0,7.0,0.0,1.0
ゼロツー,445867,Warlock,1541,187.0,4.0,46.75,58.25,28.0,11.0,0.0,1.0
平安喜樂普悠瑪,294597,Titan,1511,72.0,8.0,9.0,13.0,24.0,5.0,0.0,1.0
END GROUP + 10349153732
AntoMayCry,230489,Titan,1544,149.0,4.0,37.25,49.625,11.0,0.0,0.0,1.0
Mayu,251196,Titan,1560,696.0,22.0,31.636363636363637,42.45454545454545,47.0,15.0,3.0,1.0
Alabasterios,342283,Warlock,1561,577.0,27.0,21.37037037037037,28.40740740740741,203.0,57.0,2.0,1.0
MinePlayer7,387538,Hunter,1564,631.0,19.0,33.21052631578947,41.078947368421055,82.0,21.0,0.0,0.0
EMJzero,254013,Hunter,1560,256.0,18.0,14.222222222222221,21.11111111111111,39.0,8.0,0.0,1.0
LetalVector,324759,Titan,1559,489.0,22.0,22.227272727272727,31.022727272727273,53.0,70.0,0.0,1.0
Dotpys,293031,Warlock,1560,340.0,5.0,68.0,75.5,11.0,14.0,0.0,1.0
Sesto.,119003,Warlock,1541,549.0,24.0,22.875,30.333333333333332,16.0,32.0,0.0,0.0
END GROUP + 10349152265
ChilledAnarchy7,448680,Warlock,1568,456.0,12.0,38.0,47.708333333333336,88.0,36.0,1.0,1.0
Theboogi3knight,221441,Warlock,1563,884.0,11.0,80.36363636363636,89.04545454545455,0.0,27.0,0.0,1.0
The Jeydrick 9,109220,Hunter,1552,82.0,13.0,6.3076923076923075,9.0,13.0,28.0,0.0,1.0
shashnak01,162136,Warlock,1563,150.0,9.0,16.666666666666668,23.77777777777778,15.0,15.0,0.0,0.0
ABITofSupp▯▯rt,403170,Warlock,1564,216.0,11.0,19.636363636363637,24.181818181818183,39.0,7.0,4.0,1.0
AntTony821,135095,Warlock,1561,182.0,3.0,60.666666666666664,75.16666666666667,52.0,10.0,0.0,1.0
RySe_Hundred,49048,Hunter,1565,187.0,12.0,15.583333333333334,20.833333333333332,13.0,4.0,0.0,1.0
END GROUP + 10349152263
Perry1717,173534,Warlock,1545,333.0,14.0,23.785714285714285,30.142857142857142,213.0,42.0,5.0,1.0
RealMercyTM,238368,Titan,1564,242.0,19.0,12.736842105263158,18.13157894736842,55.0,30.0,0.0,1.0
Br0k3nH3art,194660,Warlock,1570,1072.0,12.0,89.33333333333333,103.08333333333333,334.0,31.0,24.0,1.0
PHILEGS,100775,Titan,1556,243.0,16.0,15.1875,23.875,37.0,11.0,1.0,1.0
FireLive04,121679,Hunter,1556,562.0,11.0,51.09090909090909,64.63636363636364,44.0,13.0,0.0,1.0
D1sTuRb3d,433007,Titan,1572,620.0,18.0,34.44444444444444,44.361111111111114,68.0,24.0,1.0,1.0
END GROUP + 10349154435
EriC_L,252531,Hunter,1561,719.0,37.0,19.43243243243243,25.14864864864865,43.0,8.0,11.0,1.0
justallmight,233196,Warlock,1564,393.0,22.0,17.863636363636363,24.84090909090909,121.0,25.0,9.0,1.0
腾讯WEAGAME,207943,Hunter,1562,117.0,4.0,29.25,42.875,12.0,15.0,1.0,0.0
linmolai,233791,Warlock,1586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kr,160379,Warlock,1561,653.0,35.0,18.65714285714286,24.928571428571427,90.0,17.0,18.0,0.0
腾讯WEAGAME,207943,Titan,1558,27.0,2.0,13.5,20.0,4.0,2.0,0.0,1.0
司鲲大王,263568,Titan,1556,530.0,36.0,14.722222222222221,19.930555555555557,64.0,27.0,6.0,1.0
司鲲大王,263568,Warlock,1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akatsuki,203529,Warlock,1537,1236.0,12.0,103.0,112.125,23.0,23.0,13.0,1.0
justallmight,233196,Titan,1564,359.0,22.0,16.318181818181817,18.568181818181817,5.0,1.0,34.0,0.0
linmolai,233791,Hunter,1558,348.0,29.0,12.0,17.137931034482758,27.0,20.0,22.0,0.0
爱莉希雅你带我走吧,124142,Warlock,1539,889.0,37.0,24.027027027027028,27.39189189189189,22.0,5.0,47.0,0.0
justallmight,233196,Hunter,1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
风中诺言,198446,Warlock,1554,812.0,17.0,47.76470588235294,52.88235294117647,117.0,31.0,10.0,1.0
END GROUP + 10349154773
Exclusive Montagne,283468,Hunter,1562,1116.0,39.0,28.615384615384617,38.243589743589745,107.0,3.0,6.0,1.0
GenshinPussy,250647,Hunter,1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POS 0 OR 6,371106,Hunter,1545,427.0,26.0,16.423076923076923,27.21153846153846,67.0,87.0,2.0,1.0
GenshinPussy,250647,Warlock,1565,1494.0,34.0,43.94117647058823,53.455882352941174,41.0,47.0,10.0,1.0
Piece of biscuit,136022,Hunter,1554,1292.0,36.0,35.888888888888886,43.833333333333336,101.0,57.0,1.0,1.0
Fxxkmewhenuyoung1,123023,Hunter,1553,373.0,31.0,12.03225806451613,19.93548387096774,38.0,6.0,0.0,1.0
ChRisVI,264317,Hunter,1532,1745.0,49.0,35.61224489795919,41.285714285714285,57.0,55.0,31.0,1.0
END GROUP + 10349155479
comfy-sofa,254758,Titan,1554,173.0,4.0,43.25,56.375,19.0,3.0,1.0,1.0
awesome 7ur7le,227649,Titan,1536,148.0,3.0,49.333333333333336,71.66666666666667,6.0,10.0,0.0,1.0
